email_id_a,email_id_b,cosine_similarity,evidence_type
nazario5_001627_9345fac3e69d,nazario5_001771_d0af0199d4f4,0.96440023,char_3_5gram_tfidf_cosine
nazario5_001631_c53a38c5d495,nazario5_001639_1e75afbcfa81,0.99805313,char_3_5gram_tfidf_cosine
nazario5_001644_0febe08ea127,nazario5_001647_868572faa475,0.97503972,char_3_5gram_tfidf_cosine
nazario5_001644_0febe08ea127,nazario5_001653_88b2ea01adce,0.97371387,char_3_5gram_tfidf_cosine
nazario5_001644_0febe08ea127,nazario5_001699_33231458158c,0.96385711,char_3_5gram_tfidf_cosine
nazario5_001646_922669e130cd,nazario5_001650_4a8471a2d0de,1.0,exact_template_signature
nazario5_001647_868572faa475,nazario5_001653_88b2ea01adce,0.98845762,char_3_5gram_tfidf_cosine
nazario5_001649_6b6255355c01,nazario5_001728_2283f4b569f3,0.99144095,char_3_5gram_tfidf_cosine
nazario5_001652_82b8576203bc,nazario5_001731_3c4fdb9319ba,0.99070847,char_3_5gram_tfidf_cosine
nazario5_001656_a7e3e6ec0c01,nazario5_001771_d0af0199d4f4,0.98939776,char_3_5gram_tfidf_cosine
nazario5_001664_a1bb10e1552f,nazario5_001669_80fccc9e78ae,0.967116,char_3_5gram_tfidf_cosine
nazario5_001664_a1bb10e1552f,nazario5_001712_dfb67697c104,0.99629509,char_3_5gram_tfidf_cosine
nazario5_001669_80fccc9e78ae,nazario5_001712_dfb67697c104,0.96846813,char_3_5gram_tfidf_cosine
nazario5_001669_80fccc9e78ae,nazario5_001716_02ceccd985a2,0.96105158,char_3_5gram_tfidf_cosine
nazario5_001669_80fccc9e78ae,nazario5_001720_a4602d9513f2,0.9607324,char_3_5gram_tfidf_cosine
nazario5_001678_3b7f6ba3796a,nazario5_001750_aea1496bd6cf,0.96155018,char_3_5gram_tfidf_cosine
nazario5_001686_3e9ade6a1288,nazario5_001815_dd5939d46520,0.99987894,char_3_5gram_tfidf_cosine
nazario5_001686_3e9ade6a1288,nazario5_001839_e3e3a57a8961,0.98936325,char_3_5gram_tfidf_cosine
nazario5_001686_3e9ade6a1288,nazario5_001959_d5299ff0ee62,0.99080521,char_3_5gram_tfidf_cosine
nazario5_001686_3e9ade6a1288,nazario5_001962_51ef1c5c4003,0.98946697,char_3_5gram_tfidf_cosine
nazario5_001686_3e9ade6a1288,nazario5_001982_c8c60782a52f,0.98984915,char_3_5gram_tfidf_cosine
nazario5_001686_3e9ade6a1288,nazario5_002016_2226c0df157c,0.96601444,char_3_5gram_tfidf_cosine
nazario5_001686_3e9ade6a1288,nazario5_002017_f164e4abbe5b,0.98680848,char_3_5gram_tfidf_cosine
nazario5_001686_3e9ade6a1288,nazario5_002233_9e4bac512fe6,0.98032123,char_3_5gram_tfidf_cosine
nazario5_001686_3e9ade6a1288,nazario5_002266_b77596ff5844,0.97347903,char_3_5gram_tfidf_cosine
nazario5_001686_3e9ade6a1288,nazario5_002334_2a2f65a3f53a,0.96336442,char_3_5gram_tfidf_cosine
nazario5_001686_3e9ade6a1288,nazario5_002540_12b3c870a329,0.9729476,char_3_5gram_tfidf_cosine
nazario5_001686_3e9ade6a1288,nazario5_002737_9124b23d3d41,0.97055787,char_3_5gram_tfidf_cosine
nazario5_001686_3e9ade6a1288,nazario5_002954_332d832c805a,0.98424059,char_3_5gram_tfidf_cosine
nazario5_001703_a73112638e51,nazario5_002571_ee22b3f93ea5,0.95619714,char_3_5gram_tfidf_cosine
nazario5_001710_12ba3fdcfdab,nazario5_002027_ddad8a171c32,0.98542309,char_3_5gram_tfidf_cosine
nazario5_001712_dfb67697c104,nazario5_001716_02ceccd985a2,0.95559835,char_3_5gram_tfidf_cosine
nazario5_001712_dfb67697c104,nazario5_001720_a4602d9513f2,0.95034695,char_3_5gram_tfidf_cosine
nazario5_001716_02ceccd985a2,nazario5_001720_a4602d9513f2,0.95602441,char_3_5gram_tfidf_cosine
nazario5_001717_7b77854d50d1,nazario5_001720_a4602d9513f2,0.95822781,char_3_5gram_tfidf_cosine
nazario5_001744_cb568e6c99bf,nazario5_001803_2ca412517a03,0.97035569,char_3_5gram_tfidf_cosine
nazario5_001747_9ed0053621c8,nazario5_001809_8b7631c58e92,0.98017275,char_3_5gram_tfidf_cosine
nazario5_001747_9ed0053621c8,nazario5_001876_b0e64e56f715,0.97802186,char_3_5gram_tfidf_cosine
nazario5_001747_9ed0053621c8,nazario5_001923_639fd87083af,0.98098171,char_3_5gram_tfidf_cosine
nazario5_001747_9ed0053621c8,nazario5_001945_a72c3dce40ea,0.97596991,char_3_5gram_tfidf_cosine
nazario5_001747_9ed0053621c8,nazario5_001989_1a693a8c8cb1,0.97349352,char_3_5gram_tfidf_cosine
nazario5_001747_9ed0053621c8,nazario5_002064_df1f46ecec00,0.97855443,char_3_5gram_tfidf_cosine
nazario5_001747_9ed0053621c8,nazario5_002078_295a990d7cd8,0.97948712,char_3_5gram_tfidf_cosine
nazario5_001747_9ed0053621c8,nazario5_002079_73eb940a4ec1,0.98075819,char_3_5gram_tfidf_cosine
nazario5_001755_4f5672c699e1,nazario5_001759_77b714af2295,0.99693006,char_3_5gram_tfidf_cosine
nazario5_001765_0085c39877e6,nazario5_001843_847dfbc3988f,0.99089217,char_3_5gram_tfidf_cosine
nazario5_001765_0085c39877e6,nazario5_001848_e735da3de5b0,0.9978317,char_3_5gram_tfidf_cosine
nazario5_001774_41a0bdbbf85d,nazario5_001839_e3e3a57a8961,0.95250154,char_3_5gram_tfidf_cosine
nazario5_001774_41a0bdbbf85d,nazario5_001959_d5299ff0ee62,0.95263749,char_3_5gram_tfidf_cosine
nazario5_001774_41a0bdbbf85d,nazario5_001962_51ef1c5c4003,0.95157552,char_3_5gram_tfidf_cosine
nazario5_001774_41a0bdbbf85d,nazario5_001982_c8c60782a52f,0.95179874,char_3_5gram_tfidf_cosine
nazario5_001778_6045148ee1ab,nazario5_001779_99ae212db7f0,1.0,exact_template_signature
nazario5_001778_6045148ee1ab,nazario5_001780_57d65ae936ba,1.0,exact_template_signature
nazario5_001778_6045148ee1ab,nazario5_001781_b15a74aa5754,0.96816379,char_3_5gram_tfidf_cosine
nazario5_001778_6045148ee1ab,nazario5_001782_ad284ef1f2d0,0.96816379,char_3_5gram_tfidf_cosine
nazario5_001779_99ae212db7f0,nazario5_001781_b15a74aa5754,0.96816379,char_3_5gram_tfidf_cosine
nazario5_001779_99ae212db7f0,nazario5_001782_ad284ef1f2d0,0.96816379,char_3_5gram_tfidf_cosine
nazario5_001780_57d65ae936ba,nazario5_001781_b15a74aa5754,0.96816379,char_3_5gram_tfidf_cosine
nazario5_001780_57d65ae936ba,nazario5_001782_ad284ef1f2d0,0.96816379,char_3_5gram_tfidf_cosine
nazario5_001781_b15a74aa5754,nazario5_001782_ad284ef1f2d0,1.0,exact_template_signature
nazario5_001783_f76fb6cbf31a,nazario5_002046_c8bb274f615d,0.98353624,char_3_5gram_tfidf_cosine
nazario5_001783_f76fb6cbf31a,nazario5_002057_1ca45a7e8020,0.95862073,char_3_5gram_tfidf_cosine
nazario5_001783_f76fb6cbf31a,nazario5_002084_fdc261a5a7cd,0.97596723,char_3_5gram_tfidf_cosine
nazario5_001783_f76fb6cbf31a,nazario5_002307_f0fb64713c31,0.95044947,char_3_5gram_tfidf_cosine
nazario5_001789_b63606950baa,nazario5_001932_c6b399e44e79,0.95672596,char_3_5gram_tfidf_cosine
nazario5_001796_2c1172e5828f,nazario5_001797_eaedf9591782,0.99965382,char_3_5gram_tfidf_cosine
nazario5_001809_8b7631c58e92,nazario5_001876_b0e64e56f715,0.99308807,char_3_5gram_tfidf_cosine
nazario5_001809_8b7631c58e92,nazario5_001923_639fd87083af,0.99100566,char_3_5gram_tfidf_cosine
nazario5_001809_8b7631c58e92,nazario5_001945_a72c3dce40ea,0.98982799,char_3_5gram_tfidf_cosine
nazario5_001809_8b7631c58e92,nazario5_001989_1a693a8c8cb1,0.98425657,char_3_5gram_tfidf_cosine
nazario5_001809_8b7631c58e92,nazario5_002064_df1f46ecec00,0.99306738,char_3_5gram_tfidf_cosine
nazario5_001809_8b7631c58e92,nazario5_002078_295a990d7cd8,0.99382114,char_3_5gram_tfidf_cosine
nazario5_001809_8b7631c58e92,nazario5_002079_73eb940a4ec1,0.99211442,char_3_5gram_tfidf_cosine
nazario5_001809_8b7631c58e92,nazario5_002335_09095b4abcad,0.96114343,char_3_5gram_tfidf_cosine
nazario5_001815_dd5939d46520,nazario5_001839_e3e3a57a8961,0.98928535,char_3_5gram_tfidf_cosine
nazario5_001815_dd5939d46520,nazario5_001959_d5299ff0ee62,0.99072886,char_3_5gram_tfidf_cosine
nazario5_001815_dd5939d46520,nazario5_001962_51ef1c5c4003,0.98944336,char_3_5gram_tfidf_cosine
nazario5_001815_dd5939d46520,nazario5_001982_c8c60782a52f,0.98975968,char_3_5gram_tfidf_cosine
nazario5_001815_dd5939d46520,nazario5_002016_2226c0df157c,0.9660126,char_3_5gram_tfidf_cosine
nazario5_001815_dd5939d46520,nazario5_002017_f164e4abbe5b,0.9868322,char_3_5gram_tfidf_cosine
nazario5_001815_dd5939d46520,nazario5_002233_9e4bac512fe6,0.98023862,char_3_5gram_tfidf_cosine
nazario5_001815_dd5939d46520,nazario5_002266_b77596ff5844,0.97339314,char_3_5gram_tfidf_cosine
nazario5_001815_dd5939d46520,nazario5_002334_2a2f65a3f53a,0.96332234,char_3_5gram_tfidf_cosine
nazario5_001815_dd5939d46520,nazario5_002540_12b3c870a329,0.97281623,char_3_5gram_tfidf_cosine
nazario5_001815_dd5939d46520,nazario5_002737_9124b23d3d41,0.97046268,char_3_5gram_tfidf_cosine
nazario5_001815_dd5939d46520,nazario5_002954_332d832c805a,0.98417205,char_3_5gram_tfidf_cosine
nazario5_001820_ae52b405c396,nazario5_002053_966b78df6956,0.97515374,char_3_5gram_tfidf_cosine
nazario5_001838_ee48d916a753,nazario5_002141_bdb0d501da27,0.98684031,char_3_5gram_tfidf_cosine
nazario5_001838_ee48d916a753,nazario5_002264_c10b8aec38f2,0.98770279,char_3_5gram_tfidf_cosine
nazario5_001839_e3e3a57a8961,nazario5_001959_d5299ff0ee62,0.99325997,char_3_5gram_tfidf_cosine
nazario5_001839_e3e3a57a8961,nazario5_001962_51ef1c5c4003,0.99174911,char_3_5gram_tfidf_cosine
nazario5_001839_e3e3a57a8961,nazario5_001982_c8c60782a52f,0.99267322,char_3_5gram_tfidf_cosine
nazario5_001839_e3e3a57a8961,nazario5_002016_2226c0df157c,0.96677613,char_3_5gram_tfidf_cosine
nazario5_001839_e3e3a57a8961,nazario5_002017_f164e4abbe5b,0.96592677,char_3_5gram_tfidf_cosine
nazario5_001839_e3e3a57a8961,nazario5_002233_9e4bac512fe6,0.98309737,char_3_5gram_tfidf_cosine
nazario5_001839_e3e3a57a8961,nazario5_002266_b77596ff5844,0.97511429,char_3_5gram_tfidf_cosine
nazario5_001839_e3e3a57a8961,nazario5_002334_2a2f65a3f53a,0.97224265,char_3_5gram_tfidf_cosine
nazario5_001839_e3e3a57a8961,nazario5_002540_12b3c870a329,0.97365826,char_3_5gram_tfidf_cosine
nazario5_001839_e3e3a57a8961,nazario5_002737_9124b23d3d41,0.97196746,char_3_5gram_tfidf_cosine
nazario5_001839_e3e3a57a8961,nazario5_002954_332d832c805a,0.99374443,char_3_5gram_tfidf_cosine
nazario5_001843_847dfbc3988f,nazario5_001848_e735da3de5b0,0.98500633,char_3_5gram_tfidf_cosine
nazario5_001844_5b1103a9bebd,nazario5_001851_b465c1518575,1.0,exact_template_signature
nazario5_001844_5b1103a9bebd,nazario5_001864_b97627680edd,0.95725405,char_3_5gram_tfidf_cosine
nazario5_001851_b465c1518575,nazario5_001864_b97627680edd,0.95725405,char_3_5gram_tfidf_cosine
nazario5_001856_7ae121fde3e8,nazario5_002039_c737b3a89d65,0.987629,char_3_5gram_tfidf_cosine
nazario5_001865_3317fd816768,nazario5_002415_580301428ea0,0.99797338,char_3_5gram_tfidf_cosine
nazario5_001872_21315c857b10,nazario5_001930_ccd0e84222aa,0.99050117,char_3_5gram_tfidf_cosine
nazario5_001876_b0e64e56f715,nazario5_001923_639fd87083af,0.98841554,char_3_5gram_tfidf_cosine
nazario5_001876_b0e64e56f715,nazario5_001945_a72c3dce40ea,0.99136013,char_3_5gram_tfidf_cosine
nazario5_001876_b0e64e56f715,nazario5_001989_1a693a8c8cb1,0.98085743,char_3_5gram_tfidf_cosine
nazario5_001876_b0e64e56f715,nazario5_002064_df1f46ecec00,0.99056017,char_3_5gram_tfidf_cosine
nazario5_001876_b0e64e56f715,nazario5_002078_295a990d7cd8,0.99156523,char_3_5gram_tfidf_cosine
nazario5_001876_b0e64e56f715,nazario5_002079_73eb940a4ec1,0.98912668,char_3_5gram_tfidf_cosine
nazario5_001876_b0e64e56f715,nazario5_002335_09095b4abcad,0.95990562,char_3_5gram_tfidf_cosine
nazario5_001880_7de3e1e97448,nazario5_001899_0018fa1ec2a9,0.96758318,char_3_5gram_tfidf_cosine
nazario5_001890_52fa00496fbe,nazario5_002006_8accea0094b1,0.96364993,char_3_5gram_tfidf_cosine
nazario5_001890_52fa00496fbe,nazario5_002093_6039068f355c,0.98772353,char_3_5gram_tfidf_cosine
nazario5_001890_52fa00496fbe,nazario5_002365_a3eb29cb61e9,0.95120817,char_3_5gram_tfidf_cosine
nazario5_001890_52fa00496fbe,nazario5_002699_c4c8fdaa8a40,0.99993157,char_3_5gram_tfidf_cosine
nazario5_001890_52fa00496fbe,nazario5_002784_da2973758df8,0.97147655,char_3_5gram_tfidf_cosine
nazario5_001903_8cfeed65b50c,nazario5_001916_0d651d7b1598,0.95019639,char_3_5gram_tfidf_cosine
nazario5_001907_177d435205b1,nazario5_001909_e19792051a7b,0.98193222,char_3_5gram_tfidf_cosine
nazario5_001919_23ae7308bf65,nazario5_002002_6601e59b720e,0.99268138,char_3_5gram_tfidf_cosine
nazario5_001921_7f656146fb48,nazario5_001922_d25c007a6031,0.95533234,char_3_5gram_tfidf_cosine
nazario5_001922_d25c007a6031,nazario5_001928_deef3c8d71a7,0.98143601,char_3_5gram_tfidf_cosine
nazario5_001922_d25c007a6031,nazario5_001929_02df1e36e8dd,0.99307913,char_3_5gram_tfidf_cosine
nazario5_001923_639fd87083af,nazario5_001945_a72c3dce40ea,0.98966855,char_3_5gram_tfidf_cosine
nazario5_001923_639fd87083af,nazario5_001989_1a693a8c8cb1,0.98352033,char_3_5gram_tfidf_cosine
nazario5_001923_639fd87083af,nazario5_002064_df1f46ecec00,0.98954213,char_3_5gram_tfidf_cosine
nazario5_001923_639fd87083af,nazario5_002078_295a990d7cd8,0.99104291,char_3_5gram_tfidf_cosine
nazario5_001923_639fd87083af,nazario5_002079_73eb940a4ec1,0.99197078,char_3_5gram_tfidf_cosine
nazario5_001923_639fd87083af,nazario5_002335_09095b4abcad,0.95411998,char_3_5gram_tfidf_cosine
nazario5_001928_deef3c8d71a7,nazario5_001929_02df1e36e8dd,0.97452056,char_3_5gram_tfidf_cosine
nazario5_001945_a72c3dce40ea,nazario5_001989_1a693a8c8cb1,0.98039132,char_3_5gram_tfidf_cosine
nazario5_001945_a72c3dce40ea,nazario5_002064_df1f46ecec00,0.98922068,char_3_5gram_tfidf_cosine
nazario5_001945_a72c3dce40ea,nazario5_002078_295a990d7cd8,0.99003851,char_3_5gram_tfidf_cosine
nazario5_001945_a72c3dce40ea,nazario5_002079_73eb940a4ec1,0.98714399,char_3_5gram_tfidf_cosine
nazario5_001945_a72c3dce40ea,nazario5_002335_09095b4abcad,0.96063709,char_3_5gram_tfidf_cosine
nazario5_001946_26c1718e31c5,nazario5_001947_d14379d8bc79,1.0,exact_template_signature
nazario5_001951_3bc0d70976b0,nazario5_001960_c1282d2c48f4,0.98069704,char_3_5gram_tfidf_cosine
nazario5_001952_c97210eb6486,nazario5_001954_f0afc1b19531,0.9940201,char_3_5gram_tfidf_cosine
nazario5_001959_d5299ff0ee62,nazario5_001962_51ef1c5c4003,0.9940201,char_3_5gram_tfidf_cosine
nazario5_001959_d5299ff0ee62,nazario5_001982_c8c60782a52f,0.99901247,char_3_5gram_tfidf_cosine
nazario5_001959_d5299ff0ee62,nazario5_002016_2226c0df157c,0.96713269,char_3_5gram_tfidf_cosine
nazario5_001959_d5299ff0ee62,nazario5_002017_f164e4abbe5b,0.96874964,char_3_5gram_tfidf_cosine
nazario5_001959_d5299ff0ee62,nazario5_002233_9e4bac512fe6,0.98397052,char_3_5gram_tfidf_cosine
nazario5_001959_d5299ff0ee62,nazario5_002266_b77596ff5844,0.97797877,char_3_5gram_tfidf_cosine
nazario5_001959_d5299ff0ee62,nazario5_002334_2a2f65a3f53a,0.96468318,char_3_5gram_tfidf_cosine
nazario5_001959_d5299ff0ee62,nazario5_002540_12b3c870a329,0.976964,char_3_5gram_tfidf_cosine
nazario5_001959_d5299ff0ee62,nazario5_002737_9124b23d3d41,0.9746781,char_3_5gram_tfidf_cosine
nazario5_001959_d5299ff0ee62,nazario5_002954_332d832c805a,0.98718262,char_3_5gram_tfidf_cosine
nazario5_001962_51ef1c5c4003,nazario5_001982_c8c60782a52f,0.99291003,char_3_5gram_tfidf_cosine
nazario5_001962_51ef1c5c4003,nazario5_002016_2226c0df157c,0.96732432,char_3_5gram_tfidf_cosine
nazario5_001962_51ef1c5c4003,nazario5_002017_f164e4abbe5b,0.96726054,char_3_5gram_tfidf_cosine
nazario5_001962_51ef1c5c4003,nazario5_002233_9e4bac512fe6,0.98260635,char_3_5gram_tfidf_cosine
nazario5_001962_51ef1c5c4003,nazario5_002266_b77596ff5844,0.97598296,char_3_5gram_tfidf_cosine
nazario5_001962_51ef1c5c4003,nazario5_002334_2a2f65a3f53a,0.96372145,char_3_5gram_tfidf_cosine
nazario5_001962_51ef1c5c4003,nazario5_002540_12b3c870a329,0.97526282,char_3_5gram_tfidf_cosine
nazario5_001962_51ef1c5c4003,nazario5_002737_9124b23d3d41,0.97292107,char_3_5gram_tfidf_cosine
nazario5_001962_51ef1c5c4003,nazario5_002954_332d832c805a,0.9856562,char_3_5gram_tfidf_cosine
nazario5_001980_fbf810c6ddf1,nazario5_002005_9e933e0c07d8,0.95475036,char_3_5gram_tfidf_cosine
nazario5_001982_c8c60782a52f,nazario5_002016_2226c0df157c,0.96945786,char_3_5gram_tfidf_cosine
nazario5_001982_c8c60782a52f,nazario5_002017_f164e4abbe5b,0.96810216,char_3_5gram_tfidf_cosine
nazario5_001982_c8c60782a52f,nazario5_002233_9e4bac512fe6,0.98321939,char_3_5gram_tfidf_cosine
nazario5_001982_c8c60782a52f,nazario5_002266_b77596ff5844,0.97906131,char_3_5gram_tfidf_cosine
nazario5_001982_c8c60782a52f,nazario5_002334_2a2f65a3f53a,0.96744668,char_3_5gram_tfidf_cosine
nazario5_001982_c8c60782a52f,nazario5_002540_12b3c870a329,0.97658575,char_3_5gram_tfidf_cosine
nazario5_001982_c8c60782a52f,nazario5_002737_9124b23d3d41,0.97437793,char_3_5gram_tfidf_cosine
nazario5_001982_c8c60782a52f,nazario5_002954_332d832c805a,0.98974282,char_3_5gram_tfidf_cosine
nazario5_001983_837e07044100,nazario5_002021_ee96509bfc36,0.99175042,char_3_5gram_tfidf_cosine
nazario5_001989_1a693a8c8cb1,nazario5_002064_df1f46ecec00,0.98287439,char_3_5gram_tfidf_cosine
nazario5_001989_1a693a8c8cb1,nazario5_002078_295a990d7cd8,0.9837237,char_3_5gram_tfidf_cosine
nazario5_001989_1a693a8c8cb1,nazario5_002079_73eb940a4ec1,0.98554343,char_3_5gram_tfidf_cosine
nazario5_001989_1a693a8c8cb1,nazario5_002335_09095b4abcad,0.95262623,char_3_5gram_tfidf_cosine
nazario5_002006_8accea0094b1,nazario5_002093_6039068f355c,0.95927751,char_3_5gram_tfidf_cosine
nazario5_002006_8accea0094b1,nazario5_002699_c4c8fdaa8a40,0.96388984,char_3_5gram_tfidf_cosine
nazario5_002016_2226c0df157c,nazario5_002233_9e4bac512fe6,0.95906979,char_3_5gram_tfidf_cosine
nazario5_002016_2226c0df157c,nazario5_002266_b77596ff5844,0.95700538,char_3_5gram_tfidf_cosine
nazario5_002016_2226c0df157c,nazario5_002540_12b3c870a329,0.95394433,char_3_5gram_tfidf_cosine
nazario5_002016_2226c0df157c,nazario5_002737_9124b23d3d41,0.95175767,char_3_5gram_tfidf_cosine
nazario5_002016_2226c0df157c,nazario5_002954_332d832c805a,0.96816409,char_3_5gram_tfidf_cosine
nazario5_002017_f164e4abbe5b,nazario5_002233_9e4bac512fe6,0.95990914,char_3_5gram_tfidf_cosine
nazario5_002017_f164e4abbe5b,nazario5_002266_b77596ff5844,0.95651168,char_3_5gram_tfidf_cosine
nazario5_002017_f164e4abbe5b,nazario5_002540_12b3c870a329,0.95692682,char_3_5gram_tfidf_cosine
nazario5_002017_f164e4abbe5b,nazario5_002737_9124b23d3d41,0.95428348,char_3_5gram_tfidf_cosine
nazario5_002017_f164e4abbe5b,nazario5_002954_332d832c805a,0.96148419,char_3_5gram_tfidf_cosine
nazario5_002020_bf7c15f9af33,nazario5_002022_071fab20d604,1.0,exact_template_signature
nazario5_002029_9e156ba70e99,nazario5_002054_d029dae1d6d6,0.99110794,char_3_5gram_tfidf_cosine
nazario5_002038_7b45a3714220,nazario5_002122_5c9736c0eb17,0.96325737,char_3_5gram_tfidf_cosine
nazario5_002046_c8bb274f615d,nazario5_002057_1ca45a7e8020,0.96374601,char_3_5gram_tfidf_cosine
nazario5_002046_c8bb274f615d,nazario5_002084_fdc261a5a7cd,0.98466206,char_3_5gram_tfidf_cosine
nazario5_002046_c8bb274f615d,nazario5_002307_f0fb64713c31,0.96111816,char_3_5gram_tfidf_cosine
nazario5_002057_1ca45a7e8020,nazario5_002084_fdc261a5a7cd,0.95321381,char_3_5gram_tfidf_cosine
nazario5_002057_1ca45a7e8020,nazario5_002211_90f295a256fa,0.98213053,char_3_5gram_tfidf_cosine
nazario5_002057_1ca45a7e8020,nazario5_002307_f0fb64713c31,0.95824748,char_3_5gram_tfidf_cosine
nazario5_002058_84e38a2d526e,nazario5_002062_98c502fc070a,0.9940297,char_3_5gram_tfidf_cosine
nazario5_002064_df1f46ecec00,nazario5_002078_295a990d7cd8,0.99336141,char_3_5gram_tfidf_cosine
nazario5_002064_df1f46ecec00,nazario5_002079_73eb940a4ec1,0.99070066,char_3_5gram_tfidf_cosine
nazario5_002064_df1f46ecec00,nazario5_002335_09095b4abcad,0.96148205,char_3_5gram_tfidf_cosine
nazario5_002078_295a990d7cd8,nazario5_002079_73eb940a4ec1,0.99193627,char_3_5gram_tfidf_cosine
nazario5_002078_295a990d7cd8,nazario5_002335_09095b4abcad,0.96124804,char_3_5gram_tfidf_cosine
nazario5_002079_73eb940a4ec1,nazario5_002335_09095b4abcad,0.95603114,char_3_5gram_tfidf_cosine
nazario5_002084_fdc261a5a7cd,nazario5_002307_f0fb64713c31,0.95101666,char_3_5gram_tfidf_cosine
nazario5_002093_6039068f355c,nazario5_002699_c4c8fdaa8a40,0.98782253,char_3_5gram_tfidf_cosine
nazario5_002093_6039068f355c,nazario5_002784_da2973758df8,0.96652627,char_3_5gram_tfidf_cosine
nazario5_002099_af5ec4d6db57,nazario5_002107_83a8ced626a7,0.96456605,char_3_5gram_tfidf_cosine
nazario5_002104_6b916ee8b077,nazario5_002478_cf169225477a,0.96151143,char_3_5gram_tfidf_cosine
nazario5_002119_8f27d9d91aae,nazario5_002129_29be5ff15275,0.99121857,char_3_5gram_tfidf_cosine
nazario5_002120_fcfdf46ae46b,nazario5_002423_a35751a0a27f,0.96154183,char_3_5gram_tfidf_cosine
nazario5_002121_a36e0f9d560a,nazario5_002285_8b19b988575a,0.97212607,char_3_5gram_tfidf_cosine
nazario5_002141_bdb0d501da27,nazario5_002264_c10b8aec38f2,0.98719198,char_3_5gram_tfidf_cosine
nazario5_002155_4f28850becc5,nazario5_002168_061cac18f8fb,1.0,exact_template_signature
nazario5_002203_8e19c0e80a9d,nazario5_002222_f3fa636c2ede,0.97210884,char_3_5gram_tfidf_cosine
nazario5_002211_90f295a256fa,nazario5_002307_f0fb64713c31,0.95307529,char_3_5gram_tfidf_cosine
nazario5_002216_aa2d769f66a7,nazario5_002217_e7e7193aa3c0,0.99767405,char_3_5gram_tfidf_cosine
nazario5_002219_607060034bf7,nazario5_002262_60dce0c0490e,0.96642268,char_3_5gram_tfidf_cosine
nazario5_002228_09205634a622,nazario5_002339_7ee166bf6225,0.95601273,char_3_5gram_tfidf_cosine
nazario5_002228_09205634a622,nazario5_002340_1adeb3135525,0.96196765,char_3_5gram_tfidf_cosine
nazario5_002228_09205634a622,nazario5_002386_531a35aa6808,0.95845789,char_3_5gram_tfidf_cosine
nazario5_002233_9e4bac512fe6,nazario5_002266_b77596ff5844,0.96865213,char_3_5gram_tfidf_cosine
nazario5_002233_9e4bac512fe6,nazario5_002334_2a2f65a3f53a,0.9576875,char_3_5gram_tfidf_cosine
nazario5_002233_9e4bac512fe6,nazario5_002540_12b3c870a329,0.96800107,char_3_5gram_tfidf_cosine
nazario5_002233_9e4bac512fe6,nazario5_002737_9124b23d3d41,0.96563381,char_3_5gram_tfidf_cosine
nazario5_002233_9e4bac512fe6,nazario5_002954_332d832c805a,0.97769624,char_3_5gram_tfidf_cosine
nazario5_002253_fcaf264a23fd,nazario5_002263_317184326e04,0.97849959,char_3_5gram_tfidf_cosine
nazario5_002263_317184326e04,nazario5_002351_dc0c4cb43a10,0.96504384,char_3_5gram_tfidf_cosine
nazario5_002266_b77596ff5844,nazario5_002334_2a2f65a3f53a,0.95507932,char_3_5gram_tfidf_cosine
nazario5_002266_b77596ff5844,nazario5_002540_12b3c870a329,0.99017978,char_3_5gram_tfidf_cosine
nazario5_002266_b77596ff5844,nazario5_002737_9124b23d3d41,0.98702919,char_3_5gram_tfidf_cosine
nazario5_002266_b77596ff5844,nazario5_002954_332d832c805a,0.97286075,char_3_5gram_tfidf_cosine
nazario5_002297_67250461c988,nazario5_002442_1a968e661b80,0.98899329,char_3_5gram_tfidf_cosine
nazario5_002299_3f6af0ab4fdf,nazario5_002464_6ab896649e9a,0.97335052,char_3_5gram_tfidf_cosine
nazario5_002334_2a2f65a3f53a,nazario5_002540_12b3c870a329,0.95070004,char_3_5gram_tfidf_cosine
nazario5_002334_2a2f65a3f53a,nazario5_002954_332d832c805a,0.97587347,char_3_5gram_tfidf_cosine
nazario5_002336_50765098b4d3,nazario5_002366_727a1449ccd3,0.95524061,char_3_5gram_tfidf_cosine
nazario5_002340_1adeb3135525,nazario5_002386_531a35aa6808,0.98112744,char_3_5gram_tfidf_cosine
nazario5_002340_1adeb3135525,nazario5_002398_235f0dd64e84,0.97671217,char_3_5gram_tfidf_cosine
nazario5_002340_1adeb3135525,nazario5_002504_24a5b048f7ca,0.96447438,char_3_5gram_tfidf_cosine
nazario5_002350_ab3691bbf540,nazario5_002370_234f5ab5bc64,0.96229601,char_3_5gram_tfidf_cosine
nazario5_002350_ab3691bbf540,nazario5_002372_de4282ddb2b9,0.96229601,char_3_5gram_tfidf_cosine
nazario5_002352_1f4bf32da9e6,nazario5_002361_ff2a55af2044,0.95976895,char_3_5gram_tfidf_cosine
nazario5_002353_c63bcd533200,nazario5_002356_6acf3d796b6f,1.0,exact_template_signature
nazario5_002354_4636d82c7e02,nazario5_002385_41a48b0f6b9a,0.99929261,char_3_5gram_tfidf_cosine
nazario5_002355_cb1ad8333cde,nazario5_002373_42b6a3b080fc,0.9976185,char_3_5gram_tfidf_cosine
nazario5_002362_28236752adee,nazario5_002477_616769b758cc,0.99589455,char_3_5gram_tfidf_cosine
nazario5_002365_a3eb29cb61e9,nazario5_002699_c4c8fdaa8a40,0.95157874,char_3_5gram_tfidf_cosine
